utterance_id,subject,azimuth1,azimuth2,azimuth3,elevation1,elevation2,elevation3,elevation_index1,elevation_index2,elevation_index3
40jc020t_0.77435_204o010f_-0.77435_40mc0213_0.wav,subject153,20,-20,65,28,45,141,13,16,33
02ao030t_1.2281_01tc020r_-1.2281_01ao030n_0.wav,subject19,20,15,-25,-23,45,-17,4,16,5
20go010i_2.2958_024c020a_-2.2958_20qo0102_0.wav,subject09,-10,-45,65,84,11,152,23,10,35
023c0201_1.6227_20aa0106_-1.6227_20ka010p_0.wav,subject44,30,-10,55,62,101,191,19,26,42
406a010o_0.26174_018c021b_-0.26174_020o0315_0.wav,subject19,-15,20,-65,-45,174,34,0,39,14
01po0319_1.4735_408a010a_-1.4735_01na010s_0.wav,subject137,10,25,-20,-23,141,107,4,33,27
01so0319_2.2423_01cc0206_-2.2423_40co030e_0.wav,subject59,-10,-25,40,214,45,34,46,16,14
01po0312_1.7724_020a0114_-1.7724_40ea010u_0.wav,subject163,30,80,45,84,68,146,23,20,34
40ea010m_0.66867_01eo030h_-0.66867_40ma0110_0.wav,subject44,35,-55,0,56,-45,51,18,0,17
40no030e_1.453_021c020q_-1.453_01ja010h_0.wav,subject19,-55,0,-65,96,146,90,25,34,24
40io030q_1.9543_40go0305_-1.9543_40co0301_0.wav,subject65,0,-5,15,62,11,225,19,10,48
40ec0218_0.084258_20va010m_-0.084258_40jo030a_0.wav,subject48,15,-45,0,68,203,141,20,44,33
208o0104_1.389_01so0309_-1.389_40no0313_0.wav,subject48,45,15,-25,231,-23,-28,49,4,3
01ic020n_2.1169_026a010b_-2.1169_01sc020b_0.wav,subject15,-10,-65,30,101,163,197,26,37,43
01ma010b_1.0212_020o030k_-1.0212_40ao0317_0.wav,subject27,80,-20,-35,-34,56,62,2,18,19
01aa010c_2.3328_204a010y_-2.3328_20bo0103_0.wav,subject48,10,65,-80,73,-39,-45,21,1,0
209o010m_0.94497_027c020u_-0.94497_404o030c_0.wav,subject44,65,25,-15,197,-11,225,43,6,48
40da0102_2.2062_40na0107_-2.2062_40ba010t_0.wav,subject50,-65,5,-35,101,118,90,26,29,24
209a010p_0.0077105_204a010h_-0.0077105_40lo0311_0.wav,subject119,-10,-20,45,17,39,-34,11,15,2
40ga0105_0.58308_408o030k_-0.58308_403c021a_0.wav,subject127,-20,65,10,180,-17,118,40,5,29
016c020q_1.3364_20rc010k_-1.3364_403o0317_0.wav,subject135,40,80,-15,180,101,79,40,26,22
02do030p_1.4778_20ba0105_-1.4778_20fo0105_0.wav,subject153,25,-35,10,34,-34,-45,14,2,0
02dc0204_0.93989_40ma010e_-0.93989_027c0219_0.wav,subject156,25,15,20,219,-34,129,47,2,31
205o010d_1.4754_01wa010l_-1.4754_207o010r_0.wav,subject08,30,55,-40,6,186,-23,9,41,4
015c0219_0.54275_20ko010c_-0.54275_01io0319_0.wav,subject137,-30,-10,0,-28,101,34,3,26,14
40mc020a_0.99235_40ba010y_-0.99235_02do0306_0.wav,subject65,5,40,55,17,180,163,11,40,37
40co030y_0.43874_20da010n_-0.43874_20ca0105_0.wav,subject162,-45,-55,15,152,163,107,35,37,27
406a010o_0.35245_20ga0103_-0.35245_01tc020x_0.wav,subject154,25,-55,-45,174,158,84,39,36,23
20fo010c_1.641_018a010r_-1.641_01eo030f_0.wav,subject09,-5,15,-20,135,124,203,32,30,44
205o010n_1.6848_022a010p_-1.6848_01uc0210_0.wav,subject09,-35,55,-20,39,45,56,15,16,18
028c0212_2.3474_40ia0112_-2.3474_01fc0203_0.wav,subject48,45,35,-40,6,-11,169,9,6,38
40ac020b_0.18258_011a010o_-0.18258_01zo030b_0.wav,subject28,-5,-35,35,203,169,39,44,38,15
40gc021f_0.98766_01gc0213_-0.98766_20vo010r_0.wav,subject28,20,-5,-20,23,141,11,12,33,10
01uc020f_1.0361_01lc0218_-1.0361_40ca010b_0.wav,subject127,-25,45,20,68,79,146,20,22,34
01ea010y_1.2439_40lo0301_-1.2439_01mo030n_0.wav,subject131,20,30,65,152,203,-11,35,44,6
20qa0108_0.41606_40ma0110_-0.41606_20ea010k_0.wav,subject135,-35,55,-25,0,11,45,8,10,16
01xc020j_1.3974_021o0311_-1.3974_40pa010v_0.wav,subject15,-55,80,55,79,84,146,22,23,34
02cc0202_0.79512_01yc0209_-0.79512_20ko010p_0.wav,subject11,-5,65,-15,169,11,163,38,10,37
01po0316_1.4455_40na0101_-1.4455_40mo030i_0.wav,subject08,10,35,30,203,113,225,44,28,48
20mo010g_0.71731_01yc020a_-0.71731_20ko0101_0.wav,subject20,15,45,65,-11,-45,56,6,0,18
20fc0101_0.89014_021a010w_-0.89014_01po030h_0.wav,subject154,5,25,-55,56,34,-6,18,14,7
01ea010p_1.2633_409c020u_-1.2633_20qo0104_0.wav,subject154,45,40,-35,28,197,203,13,43,44
40do0303_1.7441_020c0201_-1.7441_408o030h_0.wav,subject09,30,-20,-35,197,-23,146,43,4,34
01lo030n_1.6087_01bo030p_-1.6087_018a010m_0.wav,subject44,-45,5,15,214,34,186,46,14,41
018c020t_1.2034_01co030c_-1.2034_401a010p_0.wav,subject137,-10,-35,-55,186,208,118,41,45,29
209a0101_2.1168_01fc021d_-2.1168_409a010w_0.wav,subject60,10,-15,-65,39,118,-39,15,29,1
40ga010d_0.37579_401a010s_-0.37579_01mo030w_0.wav,subject163,-15,-20,-25,219,56,-39,47,18,1
205c010l_0.51742_01wo030o_-0.51742_013o030f_0.wav,subject19,55,45,10,219,-28,-17,47,3,5
01go031c_2.4616_01ma010h_-2.4616_014c0211_0.wav,subject10,-35,-55,-20,169,6,141,38,9,33
207a010f_0.5459_01bc0212_-0.5459_028o030h_0.wav,subject19,40,30,0,-11,39,79,6,15,22
409c020f_1.6549_026o030p_-1.6549_024c020u_0.wav,subject58,30,-40,55,-23,169,96,4,38,25
20hc010j_0.32808_015c020s_-0.32808_20qc0101_0.wav,subject137,15,-55,55,214,-11,225,46,6,48
023o0308_0.7608_01ja010n_-0.7608_20fa010a_0.wav,subject50,-20,-30,5,186,152,197,41,35,43
40do030p_0.024294_01aa010i_-0.024294_20sa010o_0.wav,subject162,55,-15,-80,84,169,158,23,38,36
206c010k_2.3452_20ka010y_-2.3452_20ha0107_0.wav,subject44,-15,45,-5,62,219,90,19,47,24
028o031c_0.58268_208c010l_-0.58268_023o0310_0.wav,subject58,80,45,40,96,135,146,25,32,34
40mo030d_0.41599_012o0310_-0.41599_023o0315_0.wav,subject162,55,0,-20,158,56,96,36,18,25
02ao030y_0.39449_01nc020f_-0.39449_016a010l_0.wav,subject58,0,10,-10,113,28,96,28,13,25
20fa010j_0.61623_40jc0207_-0.61623_01qo0316_0.wav,subject08,30,-45,-40,45,214,39,16,46,15
01ia010k_0.83755_205o010l_-0.83755_407o0312_0.wav,subject11,5,-25,-45,186,191,96,41,42,25
20ka010c_1.2991_01gc0219_-1.2991_40oo0315_0.wav,subject58,20,5,-35,28,163,34,13,37,14
20oa010k_1.8103_20ra010n_-1.8103_02cc021d_0.wav,subject119,25,-15,-25,180,186,191,40,41,42
01vc0215_1.7951_20ro010k_-1.7951_40na010o_0.wav,subject15,40,30,-20,-11,6,84,6,9,23
027c020a_1.3327_409c0211_-1.3327_20io0106_0.wav,subject27,-65,-5,-25,56,129,146,18,31,34
20eo010d_0.1448_20ca010o_-0.1448_029o030x_0.wav,subject20,-5,-45,-20,23,96,-45,12,25,0
019o0313_2.3255_028o030r_-2.3255_20ia0104_0.wav,subject11,-5,-30,-20,225,17,180,48,11,40
01ia010b_0.23729_209a010i_-0.23729_01ja010h_0.wav,subject135,55,-25,-55,163,146,11,37,34,10
018a010m_0.71157_406a010r_-0.71157_01yc021b_0.wav,subject44,10,-45,-10,197,231,-34,43,49,2
013o0301_0.24459_20ra0111_-0.24459_20to010j_0.wav,subject58,80,-10,55,163,214,225,37,46,48
40ao0306_0.24823_01zo030r_-0.24823_01xo031c_0.wav,subject163,35,40,0,141,0,-45,33,8,0
20bc0106_1.0365_20no0103_-1.0365_40kc021a_0.wav,subject154,-20,5,0,79,34,219,22,14,47
012c021c_0.76875_029o030r_-0.76875_01ja010v_0.wav,subject156,55,-30,-45,225,56,84,48,18,23
401c021a_0.33531_01lc020r_-0.33531_40io030g_0.wav,subject65,15,30,-15,129,101,214,31,26,46
20ja0109_0.24246_027c020t_-0.24246_018o0306_0.wav,subject162,55,-35,5,158,39,17,36,15,11
01bo030o_1.5929_20mo010c_-1.5929_208a010u_0.wav,subject19,55,-5,-65,203,124,231,44,30,49
20jc0101_0.38657_01ac020b_-0.38657_01xc020p_0.wav,subject162,35,0,25,-23,101,208,4,26,45
404a0107_0.49124_01gc020i_-0.49124_01ec020n_0.wav,subject60,-55,-45,55,-28,186,146,3,41,34
026c020r_0.24572_205a010y_-0.24572_02ba0107_0.wav,subject58,-5,-55,5,0,-34,191,8,2,42
406c020r_1.0376_027a0109_-1.0376_01zc020j_0.wav,subject65,35,45,-15,90,6,158,24,9,36
20mo010d_1.9222_20to010k_-1.9222_01rc020b_0.wav,subject28,15,-40,-55,34,96,197,14,25,43
20da010q_1.8281_01ro030h_-1.8281_01lc020m_0.wav,subject19,-20,-40,35,214,17,191,46,11,42
01fa010b_2.0753_20mo010h_-2.0753_40ga0112_0.wav,subject28,45,-5,30,73,-6,79,21,7,22
20jc0102_0.8912_01jo030b_-0.8912_20qo010m_0.wav,subject127,-45,-15,-5,-39,231,107,1,49,27
20fa010n_1.2769_01pa010z_-1.2769_021o030f_0.wav,subject48,-40,-5,55,186,124,23,41,30,12
40ka010s_1.675_20uo010c_-1.675_029c0204_0.wav,subject156,-15,65,30,-23,45,96,4,16,25
20ba0101_1.6786_20sa010y_-1.6786_20ka010x_0.wav,subject15,-5,-15,-45,-39,163,-28,1,37,3
205c010l_0.36083_20sc0105_-0.36083_015o030g_0.wav,subject65,80,-35,-20,113,158,225,28,36,48
403c020a_0.11351_204o0102_-0.11351_01so0317_0.wav,subject137,-5,-20,-25,-11,84,34,6,23,14
20rc010g_0.99965_025c0203_-0.99965_40nc020t_0.wav,subject15,55,35,-80,17,191,208,11,42,45
029a0105_0.49823_018c0202_-0.49823_01uc020g_0.wav,subject135,-20,65,20,23,-34,39,12,2,15
028c020s_0.88427_20eo010b_-0.88427_20co010g_0.wav,subject65,20,80,65,-6,90,203,7,24,44
20fa0113_0.57152_40io030r_-0.57152_405c020f_0.wav,subject58,35,-25,20,45,186,219,16,41,47
207o010e_1.3637_40pa010x_-1.3637_011o030o_0.wav,subject08,25,-65,80,203,-23,84,44,4,23
015c020a_0.54671_01mo030a_-0.54671_40nc020s_0.wav,subject09,5,15,-25,219,39,96,47,15,25
20ea010o_1.9904_20bo0105_-1.9904_014c0201_0.wav,subject156,-55,55,-5,113,34,141,28,14,33
204a010e_1.5824_01uo030r_-1.5824_01nc0211_0.wav,subject20,40,15,10,225,90,68,48,24,20
20ta010r_0.095907_02co030p_-0.095907_40fo030z_0.wav,subject20,30,10,-55,90,-6,34,24,7,14
206a0111_1.734_40oc0208_-1.734_01ba010o_0.wav,subject131,-65,-55,5,219,84,152,47,23,35
20pa0114_0.56999_40eo030u_-0.56999_20eo010d_0.wav,subject135,25,-45,55,90,214,28,24,46,13
01ma010z_0.10626_02dc020u_-0.10626_406a0108_0.wav,subject28,-25,-55,-5,-28,-11,197,3,6,43
40fc020x_2.1589_027a0103_-2.1589_40cc0208_0.wav,subject60,-40,-10,0,118,214,158,29,46,36
20uo010h_1.2663_01no0301_-1.2663_20ra0108_0.wav,subject119,10,-5,20,84,231,-11,23,49,6
02dc0218_2.2965_40pc0202_-2.2965_20ba010a_0.wav,subject60,25,-20,80,118,0,45,29,8,16
40co0315_1.5838_01kc020c_-1.5838_018a010m_0.wav,subject131,-20,-40,-55,124,214,197,30,46,43
017c0212_0.3618_01to0312_-0.3618_01sa010t_0.wav,subject15,-35,-30,30,6,23,208,9,12,45
20do0102_0.48822_40ic020y_-0.48822_209o010g_0.wav,subject10,0,-30,-45,-34,68,56,2,20,18
20ha010a_0.93712_01xc0214_-0.93712_40ao0307_0.wav,subject44,0,20,-20,68,107,-45,20,27,0
20vc0108_1.0229_01vc0202_-1.0229_408a010s_0.wav,subject27,40,-5,-30,203,-11,79,44,6,22
01yo0318_1.5412_01jc020s_-1.5412_401o0311_0.wav,subject65,55,-5,25,191,180,113,42,40,28
01qc020a_1.5404_01zo0311_-1.5404_021o0302_0.wav,subject44,10,35,30,96,101,152,25,26,35
01ca010b_1.865_029c020p_-1.865_20na010d_0.wav,subject11,20,-10,25,101,23,180,26,12,40
20ia0109_1.1862_20fa010s_-1.1862_20mo010d_0.wav,subject137,-35,-65,55,45,11,180,16,10,40
01rc0208_1.7643_01bc0208_-1.7643_01uo030s_0.wav,subject50,40,-55,-45,23,90,84,12,24,23
01ca010k_0.96822_01mo0318_-0.96822_029c0210_0.wav,subject60,-10,15,80,90,129,79,24,31,22
01bo030n_0.07686_20va0114_-0.07686_013c020o_0.wav,subject15,5,-45,-10,39,90,231,15,24,49
013c0202_0.86359_024a010n_-0.86359_028a010k_0.wav,subject135,65,10,-35,174,146,0,39,34,8
20vo010h_0.34119_20lo010j_-0.34119_02ea010q_0.wav,subject131,-15,-55,-65,118,197,96,29,43,25
011c020u_0.62517_20ka010w_-0.62517_20no010d_0.wav,subject15,-30,-45,25,101,208,-34,26,45,2
01kc020d_2.3575_409c020i_-2.3575_40ho030p_0.wav,subject09,45,-35,35,225,208,191,48,45,42
40eo030k_0.10886_40lc0211_-0.10886_01jo030p_0.wav,subject154,-65,-40,-10,51,-23,174,17,4,39
018o0309_0.70246_01dc0202_-0.70246_017a0110_0.wav,subject44,25,-35,0,-34,6,124,2,9,30
20ta010a_0.98772_20ao0101_-0.98772_016c020d_0.wav,subject152,-55,-10,-35,23,28,180,12,13,40
01to030z_0.88935_20jc010p_-0.88935_02bo030e_0.wav,subject10,45,-30,20,118,-45,-11,29,0,6
20qc010h_0.31941_40ja010i_-0.31941_20to0101_0.wav,subject19,30,-55,-20,73,0,28,21,8,13
20mc010p_1.3574_012o0302_-1.3574_40bo0318_0.wav,subject153,0,40,-10,62,96,174,19,25,39
02da010o_1.8407_409c0216_-1.8407_40da010l_0.wav,subject119,-15,-65,-30,124,-11,56,30,6,18
026o030d_0.22945_01dc020z_-0.22945_019a0101_0.wav,subject137,-55,-35,45,152,34,203,35,14,44
016c0205_2.428_20do010h_-2.428_209c010p_0.wav,subject162,-10,-80,80,-6,158,163,7,36,37
029a010f_1.8984_01bc020b_-1.8984_40mc020o_0.wav,subject152,65,-5,-65,208,174,51,45,39,17
404c0219_1.3778_407c0201_-1.3778_01oa010c_0.wav,subject162,45,-30,5,51,169,186,17,38,41
20na010s_1.1058_40bo0304_-1.1058_015o030f_0.wav,subject50,10,35,30,39,124,73,15,30,21
20nc010b_1.9937_20la0109_-1.9937_02do0319_0.wav,subject60,-15,10,-45,180,79,0,40,22,8
019o0306_0.5792_01uc020d_-0.5792_20ic0108_0.wav,subject119,-25,-40,20,28,51,-34,13,17,2
406a0107_0.97423_01rc020u_-0.97423_405o030v_0.wav,subject65,-30,80,-10,107,90,214,27,24,46
02cc021c_2.3232_01fc0218_-2.3232_027c020i_0.wav,subject119,25,15,80,186,219,135,41,47,32
40ea010w_0.25032_01na010n_-0.25032_40bc021b_0.wav,subject20,-45,65,55,-23,124,6,4,30,9
406a0113_0.49154_01ma010h_-0.49154_403o0309_0.wav,subject50,5,25,-45,113,28,174,28,13,39
028c0213_1.3135_017c0213_-1.3135_01sc0203_0.wav,subject20,-65,40,-25,219,135,45,47,32,16
028o030g_1.6218_01fa010t_-1.6218_205a0108_0.wav,subject19,-55,15,55,-17,39,-6,5,15,7
01ao031d_2.0434_01zo031b_-2.0434_01oc0209_0.wav,subject137,-30,80,-25,101,219,158,26,47,36
403o030p_1.64_207a010z_-1.64_40ko030f_0.wav,subject59,-35,35,-15,-45,113,208,0,28,45
40co030a_0.13497_015a010c_-0.13497_01va010p_0.wav,subject09,10,-5,20,56,197,68,18,43,20
408c020q_2.4428_01dc020o_-2.4428_20so010b_0.wav,subject153,45,10,30,68,-39,231,20,1,49
20do010q_1.6185_01xo030q_-1.6185_01da010s_0.wav,subject15,-20,-45,0,191,-11,79,42,6,22
20ca010r_0.81842_01qo030p_-0.81842_016a0103_0.wav,subject152,-65,-5,-80,28,214,0,13,46,8
01ja010p_1.4329_029c020h_-1.4329_40lo030b_0.wav,subject09,45,-20,-55,84,-45,68,23,0,20
01yo030m_1.3907_01cc0212_-1.3907_01ko030w_0.wav,subject28,35,-55,20,186,0,-45,41,8,0
02ec0206_2.0934_01vc0209_-2.0934_029c0218_0.wav,subject59,45,-45,0,51,141,84,17,33,23
025a010q_2.2593_20ta010w_-2.2593_01xc0202_0.wav,subject60,45,-40,-15,51,219,225,17,47,48
01oc020r_0.062998_206a0105_-0.062998_20no010j_0.wav,subject162,-10,40,30,56,186,79,18,41,22
20ea010p_0.2342_019a010j_-0.2342_018c020b_0.wav,subject135,-5,0,15,51,-34,118,17,2,29
01uc020l_1.1484_20pa010r_-1.1484_01gc020m_0.wav,subject27,-20,-55,35,90,174,51,24,39,17
407o030n_1.518_403o030n_-1.518_40go030i_0.wav,subject20,-80,55,65,118,84,-45,29,23,0
025o030g_1.5516_405o030q_-1.5516_01jc0214_0.wav,subject09,65,25,0,56,90,158,18,24,36
01bc020n_0.3862_20eo010g_-0.3862_01wo030r_0.wav,subject10,10,-5,25,34,146,-23,14,34,4
408a0102_1.1913_01lc021f_-1.1913_40da0105_0.wav,subject153,-35,30,65,113,96,62,28,25,19
20tc010a_0.58927_20do010h_-0.58927_40ka010j_0.wav,subject127,-35,25,40,219,56,-45,47,18,0
40co030m_1.1031_40ba010x_-1.1031_01io031b_0.wav,subject127,-15,-25,40,90,34,11,24,14,10
014c020e_2.2336_01wc020k_-2.2336_20ia010i_0.wav,subject10,-35,35,25,62,34,101,19,14,26
20ga0108_0.090879_01qo030g_-0.090879_40mc020j_0.wav,subject19,30,-15,55,-23,203,62,4,44,19
01oo0308_0.94344_20ic0104_-0.94344_20ta010l_0.wav,subject28,-25,-5,-80,118,214,169,29,46,38
40oo0305_0.98621_20pc010k_-0.98621_40ka010h_0.wav,subject135,-5,-10,-35,-23,118,174,4,29,39
20bc010b_1.2834_20qa010j_-1.2834_20oa010i_0.wav,subject58,10,25,55,124,34,23,30,14,12
025c0209_0.37946_013o031b_-0.37946_01zo030z_0.wav,subject65,55,65,-15,84,152,225,23,35,48
014o0312_1.1867_019a0108_-1.1867_20jc010h_0.wav,subject154,15,-65,-55,191,84,129,42,23,31
403c020l_2.1912_20va0107_-2.1912_01xa010h_0.wav,subject59,55,-15,10,62,141,56,19,33,18
025a010z_1.5847_408o030e_-1.5847_026o0317_0.wav,subject156,5,-35,10,180,208,-17,40,45,5
40hc020b_1.5064_205a0114_-1.5064_01fc020p_0.wav,subject119,5,-25,65,152,62,208,35,19,45
02do030p_1.4638_02ac020v_-1.4638_01fc0210_0.wav,subject137,40,35,0,158,39,174,36,15,39
02aa010w_0.7129_20ka010y_-0.7129_01co030g_0.wav,subject10,30,0,-5,51,-11,62,17,6,19
01na010a_0.25467_01ea010u_-0.25467_20ra010z_0.wav,subject135,5,-10,-35,180,90,219,40,24,47
40bc020t_1.7207_40da010i_-1.7207_20ua010c_0.wav,subject20,80,65,-35,68,208,107,20,45,27
026o0311_1.0748_01vc020c_-1.0748_01wa010u_0.wav,subject10,0,-30,20,96,101,39,25,26,15
20ha0112_0.62065_205a0114_-0.62065_025c020m_0.wav,subject163,20,55,-40,-11,0,225,6,8,48
409c0209_1.9767_01ko0308_-1.9767_01pa010e_0.wav,subject127,35,-20,-80,23,129,-34,12,31,2
207a010o_0.36064_01fo0311_-0.36064_024c0205_0.wav,subject60,-65,-35,-15,-11,141,158,6,33,36
20rc010k_1.3879_20vc010k_-1.3879_20ec010o_0.wav,subject154,35,45,-55,68,-34,219,20,2,47
40io0313_0.71892_01rc0210_-0.71892_20ia010m_0.wav,subject58,-80,-65,40,39,-23,141,15,4,33
20ec010o_0.13961_015o030p_-0.13961_209a010v_0.wav,subject10,35,45,-80,-39,6,-6,1,9,7
013o0311_2.0519_40pa010x_-2.0519_20ac0102_0.wav,subject65,35,-45,15,208,68,231,45,20,49
01go0302_1.1753_019a0108_-1.1753_02ao031a_0.wav,subject28,-20,-45,-80,28,45,124,13,16,30
40bo030l_0.66893_20fa0113_-0.66893_40do030f_0.wav,subject153,-25,-15,40,39,17,0,15,11,8
022o030b_0.25387_01uo030p_-0.25387_40hc0216_0.wav,subject127,-25,-35,35,-6,-39,84,7,1,23
20na010a_0.81894_01mc020j_-0.81894_20uo010j_0.wav,subject163,25,-10,-25,96,73,208,25,21,45
01za010h_0.53062_021c020t_-0.53062_404a010b_0.wav,subject137,20,-10,65,56,135,107,18,32,27
01na010u_1.7439_01mo030t_-1.7439_20no010i_0.wav,subject154,5,-65,-55,107,225,214,27,48,46
01sa010o_0.64368_20dc010l_-0.64368_20po010a_0.wav,subject153,0,-25,40,62,231,101,19,49,26
01jc0212_2.1809_205a010k_-2.1809_40cc020v_0.wav,subject65,35,80,-20,180,34,208,40,14,45
208a0101_1.5911_20ha010r_-1.5911_025o030q_0.wav,subject153,20,-15,25,219,68,96,47,20,25
40hc020c_1.9619_40cc0212_-1.9619_205a010m_0.wav,subject127,35,-35,-80,163,-11,96,37,6,25
01vc020w_0.8754_015a010j_-0.8754_40ja010g_0.wav,subject135,15,-55,55,73,146,84,21,34,23
023c021g_1.3119_013o031d_-1.3119_20oo0101_0.wav,subject58,45,-45,-20,6,-11,152,9,6,35
40ha010t_1.9263_40io030r_-1.9263_205c010o_0.wav,subject59,80,-45,55,219,28,-45,47,13,0
20va0101_2.3021_01fa0104_-2.3021_20po0103_0.wav,subject44,30,65,-35,73,23,79,21,12,22
01ic020r_0.89534_01vo0303_-0.89534_01ca0106_0.wav,subject10,25,-40,-15,6,158,129,9,36,31
01bc020f_0.85331_40no030h_-0.85331_40jo030f_0.wav,subject48,-45,65,-35,118,34,45,29,14,16
01va0113_2.4457_20pc0102_-2.4457_208c010b_0.wav,subject50,-40,65,-55,23,6,231,12,9,49
20ha010z_2.0476_20ja0106_-2.0476_20dc010o_0.wav,subject44,25,55,30,84,231,214,23,49,46
20lc010e_2.3802_01nc021d_-2.3802_40fc020z_0.wav,subject153,5,-55,25,6,101,28,9,26,13
02cc0211_0.37753_208c010f_-0.37753_01aa010x_0.wav,subject131,15,5,-10,101,90,17,26,24,11
20fo010e_2.385_20sc010f_-2.385_012o030f_0.wav,subject50,40,15,45,-6,158,79,7,36,22
01vc0201_0.8031_023o0311_-0.8031_02do0316_0.wav,subject152,-65,25,0,169,197,34,38,43,14
409o0315_2.1528_40go0307_-2.1528_018o030e_0.wav,subject48,-15,55,-45,-23,-28,169,4,3,38
40co030r_0.74839_01tc020o_-0.74839_01io031b_0.wav,subject154,20,30,5,-34,39,197,2,15,43
01dc0212_1.4035_011c020u_-1.4035_02ec0217_0.wav,subject154,-30,30,40,135,197,34,32,43,14
015o0311_1.85_020o0304_-1.85_20mo0105_0.wav,subject28,40,80,55,163,219,197,37,47,43
20lo0108_0.8461_02cc020b_-0.8461_011a0102_0.wav,subject48,-55,55,-40,45,169,101,16,38,26
20ka0101_2.4049_20ro010o_-2.4049_20va010l_0.wav,subject11,45,-20,55,169,0,191,38,8,42
01mo0307_0.88935_01ko0312_-0.88935_01dc020c_0.wav,subject28,-25,55,-15,73,135,152,21,32,35
207o010k_0.61986_209c0107_-0.61986_20so010k_0.wav,subject131,40,30,-25,62,-6,135,19,7,32
027a010f_1.5993_019o0313_-1.5993_40io0301_0.wav,subject60,-30,35,-65,-34,-23,141,2,4,33
20tc010b_2.2029_016a010k_-2.2029_011c020j_0.wav,subject10,-40,-80,80,163,68,203,37,20,44
014o0306_1.8441_40ao030q_-1.8441_01xo030s_0.wav,subject137,25,20,-15,118,169,135,29,38,32
20nc010f_0.2104_012c020p_-0.2104_019a0109_0.wav,subject60,25,-45,65,0,225,23,8,48,12
40na010x_1.8095_02bo030h_-1.8095_01ic0205_0.wav,subject15,-35,5,55,23,-28,197,12,3,43
02bo0301_2.2724_02aa0112_-2.2724_01lc0217_0.wav,subject135,35,-55,-40,56,219,186,18,47,41
02bo031d_0.14187_026c020f_-0.14187_20io0103_0.wav,subject153,15,-5,20,152,11,158,35,10,36
40pc020r_1.3777_206o010c_-1.3777_40ea010i_0.wav,subject08,-20,30,25,-17,45,-23,5,16,4
015c0218_1.4383_01xo030i_-1.4383_20eo010b_0.wav,subject60,-45,-80,-20,-11,180,-23,6,40,4
01ec0210_1.3596_20va010a_-1.3596_01io030m_0.wav,subject137,45,-65,20,90,51,-6,24,17,7
40nc0206_1.8568_40fc020b_-1.8568_20eo0107_0.wav,subject09,-10,-65,-35,51,-34,68,17,2,20
20lc010g_0.57688_014c020g_-0.57688_40cc0209_0.wav,subject44,10,-65,30,113,56,146,28,18,34
20ia010l_1.7258_20hc0107_-1.7258_20ro010k_0.wav,subject163,10,80,65,124,39,51,30,15,17
20na0102_1.1027_20ic0101_-1.1027_016o0317_0.wav,subject152,40,80,-45,124,62,6,30,19,9
01sa010v_0.2942_01ga0105_-0.2942_20vc010o_0.wav,subject20,-40,25,-30,-28,152,51,3,35,17
01vc0209_0.052418_01ca010v_-0.052418_40jc0203_0.wav,subject10,-10,-20,45,-34,51,180,2,17,40
207c0107_1.7647_014a010b_-1.7647_02dc020t_0.wav,subject60,-55,35,-65,79,6,28,22,9,13
207o010u_1.6067_40jc020h_-1.6067_01ac020r_0.wav,subject163,-15,-40,20,17,191,174,11,42,39
204a0106_1.3054_40ea0111_-1.3054_01oo030t_0.wav,subject137,20,-55,-65,146,-6,45,34,7,16
01qc020r_2.2563_028c020o_-2.2563_209o010d_0.wav,subject154,35,-5,-10,169,96,101,38,25,26
02ao030t_1.8667_20qo010c_-1.8667_20vo010h_0.wav,subject44,65,-20,-65,62,174,0,19,39,8
01fc020t_0.4309_405o0313_-0.4309_01no0309_0.wav,subject11,-5,-30,-40,62,-28,17,19,3,11
02eo030u_0.29151_407c0202_-0.29151_40na0103_0.wav,subject65,-80,10,65,39,163,-23,15,37,4
024o030e_1.7482_01yo031a_-1.7482_40ho031a_0.wav,subject131,-80,-10,-35,231,17,62,49,11,19
20ka010f_2.2332_01ro030i_-2.2332_407c020f_0.wav,subject59,40,0,-30,62,79,-45,19,22,0
012c020j_1.7167_20gc0109_-1.7167_205o010n_0.wav,subject10,-25,30,5,73,101,45,21,26,16
01oa010k_0.75115_019o0315_-0.75115_017a010f_0.wav,subject44,55,-45,-30,-23,-28,28,4,3,13
40fa0104_1.3229_01ga010w_-1.3229_40co030a_0.wav,subject119,5,-45,-5,-28,219,6,3,47,9
40aa010o_0.98783_40fc0203_-0.98783_401a0110_0.wav,subject162,20,-80,-65,118,-23,73,29,4,21
20ta010f_0.68649_01oa010g_-0.68649_20da0111_0.wav,subject131,20,35,55,191,152,90,42,35,24
02cc020z_1.4462_02ec020x_-1.4462_40mc020a_0.wav,subject163,-30,10,-25,73,101,-34,21,26,2
40po030k_0.1584_208a010m_-0.1584_207a0112_0.wav,subject127,-40,-45,80,219,-17,-34,47,5,2
40io030d_0.68813_023c0208_-0.68813_01zo030u_0.wav,subject65,5,-45,-35,6,186,-45,9,41,0
01ao0318_0.23497_40io030d_-0.23497_206c010m_0.wav,subject09,-65,80,-30,129,163,51,31,37,17
01oa010i_2.1273_017o0307_-2.1273_020a0108_0.wav,subject162,-15,80,25,-23,113,68,4,28,20
02bo031a_2.0211_020o030t_-2.0211_20tc0105_0.wav,subject27,40,-40,-45,17,146,0,11,34,8
