output_filename,s1_path,s2_path,s3_path
024o030n_0.43797_406o030m_-0.43797_027o030a_0.wav,wsj0/si_tr_s/024/024o030n.wav,wsj0/si_tr_s/406/406o030m.wav,wsj0/si_tr_s/027/027o030a.wav
01la010u_1.5395_20to0109_-1.5395_208c010m_0.wav,wsj0/si_tr_s/01l/01la010u.wav,wsj0/si_tr_s/20t/20to0109.wav,wsj0/si_tr_s/208/208c010m.wav
021a010y_0.25993_208a0106_-0.25993_01jc0204_0.wav,wsj0/si_tr_s/021/021a010y.wav,wsj0/si_tr_s/208/208a0106.wav,wsj0/si_tr_s/01j/01jc0204.wav
01lo030w_1.2043_40dc020v_-1.2043_207o0102_0.wav,wsj0/si_tr_s/01l/01lo030w.wav,wsj0/si_tr_s/40d/40dc020v.wav,wsj0/si_tr_s/207/207o0102.wav
40ho030a_0.18191_40eo0304_-0.18191_01ia0104_0.wav,wsj0/si_tr_s/40h/40ho030a.wav,wsj0/si_tr_s/40e/40eo0304.wav,wsj0/si_tr_s/01i/01ia0104.wav
01gc021a_1.3937_01ro030x_-1.3937_405o0303_0.wav,wsj0/si_tr_s/01g/01gc021a.wav,wsj0/si_tr_s/01r/01ro030x.wav,wsj0/si_tr_s/405/405o0303.wav
40ho030k_2.2115_40ga010i_-2.2115_20ho010k_0.wav,wsj0/si_tr_s/40h/40ho030k.wav,wsj0/si_tr_s/40g/40ga010i.wav,wsj0/si_tr_s/20h/20ho010k.wav
019c0210_2.3121_01rc0204_-2.3121_20ga010d_0.wav,wsj0/si_tr_s/019/019c0210.wav,wsj0/si_tr_s/01r/01rc0204.wav,wsj0/si_tr_s/20g/20ga010d.wav
40bc020i_0.98197_01mc0211_-0.98197_20qa010g_0.wav,wsj0/si_tr_s/40b/40bc020i.wav,wsj0/si_tr_s/01m/01mc0211.wav,wsj0/si_tr_s/20q/20qa010g.wav
40ec0203_0.8169_40go0319_-0.8169_20qc0106_0.wav,wsj0/si_tr_s/40e/40ec0203.wav,wsj0/si_tr_s/40g/40go0319.wav,wsj0/si_tr_s/20q/20qc0106.wav
015a0109_0.34627_40nc020r_-0.34627_01ao0308_0.wav,wsj0/si_tr_s/015/015a0109.wav,wsj0/si_tr_s/40n/40nc020r.wav,wsj0/si_tr_s/01a/01ao0308.wav
20ca010n_0.97208_01ac020m_-0.97208_01sc0215_0.wav,wsj0/si_tr_s/20c/20ca010n.wav,wsj0/si_tr_s/01a/01ac020m.wav,wsj0/si_tr_s/01s/01sc0215.wav
02do0315_1.0875_204c0107_-1.0875_01ao030q_0.wav,wsj0/si_tr_s/02d/02do0315.wav,wsj0/si_tr_s/204/204c0107.wav,wsj0/si_tr_s/01a/01ao030q.wav
40mc020r_0.70233_018o031c_-0.70233_029a0114_0.wav,wsj0/si_tr_s/40m/40mc020r.wav,wsj0/si_tr_s/018/018o031c.wav,wsj0/si_tr_s/029/029a0114.wav
40kc020z_0.64704_409c020t_-0.64704_40na0105_0.wav,wsj0/si_tr_s/40k/40kc020z.wav,wsj0/si_tr_s/409/409c020t.wav,wsj0/si_tr_s/40n/40na0105.wav
20uo010l_0.55714_01uc0203_-0.55714_20do010d_0.wav,wsj0/si_tr_s/20u/20uo010l.wav,wsj0/si_tr_s/01u/01uc0203.wav,wsj0/si_tr_s/20d/20do010d.wav
407a010n_1.6283_204a010t_-1.6283_029a010e_0.wav,wsj0/si_tr_s/407/407a010n.wav,wsj0/si_tr_s/204/204a010t.wav,wsj0/si_tr_s/029/029a010e.wav
206c0107_0.18772_40da010v_-0.18772_404o030u_0.wav,wsj0/si_tr_s/206/206c0107.wav,wsj0/si_tr_s/40d/40da010v.wav,wsj0/si_tr_s/404/404o030u.wav
01mo0303_1.8532_018c0208_-1.8532_40hc020l_0.wav,wsj0/si_tr_s/01m/01mo0303.wav,wsj0/si_tr_s/018/018c0208.wav,wsj0/si_tr_s/40h/40hc020l.wav
40ao031d_1.3906_018c020p_-1.3906_01zo0316_0.wav,wsj0/si_tr_s/40a/40ao031d.wav,wsj0/si_tr_s/018/018c020p.wav,wsj0/si_tr_s/01z/01zo0316.wav
40cc020k_1.2374_021c020j_-1.2374_20ia010h_0.wav,wsj0/si_tr_s/40c/40cc020k.wav,wsj0/si_tr_s/021/021c020j.wav,wsj0/si_tr_s/20i/20ia010h.wav
01ta010g_2.4537_20uc0101_-2.4537_01jo0312_0.wav,wsj0/si_tr_s/01t/01ta010g.wav,wsj0/si_tr_s/20u/20uc0101.wav,wsj0/si_tr_s/01j/01jo0312.wav
20bo010n_2.1128_01uc0205_-2.1128_02cc0215_0.wav,wsj0/si_tr_s/20b/20bo010n.wav,wsj0/si_tr_s/01u/01uc0205.wav,wsj0/si_tr_s/02c/02cc0215.wav
018a010b_1.972_01xo0314_-1.972_20pa0107_0.wav,wsj0/si_tr_s/018/018a010b.wav,wsj0/si_tr_s/01x/01xo0314.wav,wsj0/si_tr_s/20p/20pa0107.wav
40ea0112_1.1282_404o0315_-1.1282_401a010j_0.wav,wsj0/si_tr_s/40e/40ea0112.wav,wsj0/si_tr_s/404/404o0315.wav,wsj0/si_tr_s/401/401a010j.wav
013o030w_0.20356_40go030u_-0.20356_20va0112_0.wav,wsj0/si_tr_s/013/013o030w.wav,wsj0/si_tr_s/40g/40go030u.wav,wsj0/si_tr_s/20v/20va0112.wav
401o030z_1.9234_02ba0104_-1.9234_02ac020u_0.wav,wsj0/si_tr_s/401/401o030z.wav,wsj0/si_tr_s/02b/02ba0104.wav,wsj0/si_tr_s/02a/02ac020u.wav
20jc010j_2.2509_021o030k_-2.2509_017o0314_0.wav,wsj0/si_tr_s/20j/20jc010j.wav,wsj0/si_tr_s/021/021o030k.wav,wsj0/si_tr_s/017/017o0314.wav
017c020p_2.3792_20jc010k_-2.3792_40ho030a_0.wav,wsj0/si_tr_s/017/017c020p.wav,wsj0/si_tr_s/20j/20jc010k.wav,wsj0/si_tr_s/40h/40ho030a.wav
407c0217_0.54593_40jc021b_-0.54593_01va010z_0.wav,wsj0/si_tr_s/407/407c0217.wav,wsj0/si_tr_s/40j/40jc021b.wav,wsj0/si_tr_s/01v/01va010z.wav
011o030k_1.5379_01wa010y_-1.5379_021c021f_0.wav,wsj0/si_tr_s/011/011o030k.wav,wsj0/si_tr_s/01w/01wa010y.wav,wsj0/si_tr_s/021/021c021f.wav
026a0105_0.93129_01pc0209_-0.93129_407o030b_0.wav,wsj0/si_tr_s/026/026a0105.wav,wsj0/si_tr_s/01p/01pc0209.wav,wsj0/si_tr_s/407/407o030b.wav
012o0309_2.488_20lc010h_-2.488_20no0109_0.wav,wsj0/si_tr_s/012/012o0309.wav,wsj0/si_tr_s/20l/20lc010h.wav,wsj0/si_tr_s/20n/20no0109.wav
02aa010l_2.3414_20jc010j_-2.3414_40gc020k_0.wav,wsj0/si_tr_s/02a/02aa010l.wav,wsj0/si_tr_s/20j/20jc010j.wav,wsj0/si_tr_s/40g/40gc020k.wav
401c0202_0.6282_205c010k_-0.6282_01ja010w_0.wav,wsj0/si_tr_s/401/401c0202.wav,wsj0/si_tr_s/205/205c010k.wav,wsj0/si_tr_s/01j/01ja010w.wav
01wo0319_1.8995_013c0208_-1.8995_40go030a_0.wav,wsj0/si_tr_s/01w/01wo0319.wav,wsj0/si_tr_s/013/013c0208.wav,wsj0/si_tr_s/40g/40go030a.wav
02ac020u_1.0588_40ho030u_-1.0588_01qo030s_0.wav,wsj0/si_tr_s/02a/02ac020u.wav,wsj0/si_tr_s/40h/40ho030u.wav,wsj0/si_tr_s/01q/01qo030s.wav
01ba010x_1.3131_40go030u_-1.3131_027o030i_0.wav,wsj0/si_tr_s/01b/01ba010x.wav,wsj0/si_tr_s/40g/40go030u.wav,wsj0/si_tr_s/027/027o030i.wav
018c0217_1.7992_20lo010a_-1.7992_017c021g_0.wav,wsj0/si_tr_s/018/018c0217.wav,wsj0/si_tr_s/20l/20lo010a.wav,wsj0/si_tr_s/017/017c021g.wav
02co031e_2.2933_01yc020g_-2.2933_40no030k_0.wav,wsj0/si_tr_s/02c/02co031e.wav,wsj0/si_tr_s/01y/01yc020g.wav,wsj0/si_tr_s/40n/40no030k.wav
01tc0214_0.17303_01lc020n_-0.17303_01kc0219_0.wav,wsj0/si_tr_s/01t/01tc0214.wav,wsj0/si_tr_s/01l/01lc020n.wav,wsj0/si_tr_s/01k/01kc0219.wav
20do0107_1.2983_20pa0113_-1.2983_01zc020k_0.wav,wsj0/si_tr_s/20d/20do0107.wav,wsj0/si_tr_s/20p/20pa0113.wav,wsj0/si_tr_s/01z/01zc020k.wav
208a010p_1.5265_207a010e_-1.5265_40ga0110_0.wav,wsj0/si_tr_s/208/208a010p.wav,wsj0/si_tr_s/207/207a010e.wav,wsj0/si_tr_s/40g/40ga0110.wav
01uo031c_1.491_407a010n_-1.491_20lo010d_0.wav,wsj0/si_tr_s/01u/01uo031c.wav,wsj0/si_tr_s/407/407a010n.wav,wsj0/si_tr_s/20l/20lo010d.wav
20qa010s_0.98478_207a0105_-0.98478_02da010y_0.wav,wsj0/si_tr_s/20q/20qa010s.wav,wsj0/si_tr_s/207/207a0105.wav,wsj0/si_tr_s/02d/02da010y.wav
018o030q_1.5902_024a010l_-1.5902_40ao0308_0.wav,wsj0/si_tr_s/018/018o030q.wav,wsj0/si_tr_s/024/024a010l.wav,wsj0/si_tr_s/40a/40ao0308.wav
20ec010d_1.9071_02bc020g_-1.9071_01ma0111_0.wav,wsj0/si_tr_s/20e/20ec010d.wav,wsj0/si_tr_s/02b/02bc020g.wav,wsj0/si_tr_s/01m/01ma0111.wav
406a010g_2.2336_02do030w_-2.2336_01ro0317_0.wav,wsj0/si_tr_s/406/406a010g.wav,wsj0/si_tr_s/02d/02do030w.wav,wsj0/si_tr_s/01r/01ro0317.wav
40go030e_2.244_01jc021c_-2.244_01ma0101_0.wav,wsj0/si_tr_s/40g/40go030e.wav,wsj0/si_tr_s/01j/01jc021c.wav,wsj0/si_tr_s/01m/01ma0101.wav
02ao030a_1.1836_204a0114_-1.1836_40ao030r_0.wav,wsj0/si_tr_s/02a/02ao030a.wav,wsj0/si_tr_s/204/204a0114.wav,wsj0/si_tr_s/40a/40ao030r.wav
20ra010o_1.816_024c020o_-1.816_409c021c_0.wav,wsj0/si_tr_s/20r/20ra010o.wav,wsj0/si_tr_s/024/024c020o.wav,wsj0/si_tr_s/409/409c021c.wav
20uo010m_2.226_207o0102_-2.226_403c0210_0.wav,wsj0/si_tr_s/20u/20uo010m.wav,wsj0/si_tr_s/207/207o0102.wav,wsj0/si_tr_s/403/403c0210.wav
20da010l_2.0538_01so0310_-2.0538_209a0112_0.wav,wsj0/si_tr_s/20d/20da010l.wav,wsj0/si_tr_s/01s/01so0310.wav,wsj0/si_tr_s/209/209a0112.wav
20ha0113_1.9411_01jo030m_-1.9411_01pa0106_0.wav,wsj0/si_tr_s/20h/20ha0113.wav,wsj0/si_tr_s/01j/01jo030m.wav,wsj0/si_tr_s/01p/01pa0106.wav
40bc0215_2.0163_01fo030g_-2.0163_209c010n_0.wav,wsj0/si_tr_s/40b/40bc0215.wav,wsj0/si_tr_s/01f/01fo030g.wav,wsj0/si_tr_s/209/209c010n.wav
02bc0205_1.5403_20pa010a_-1.5403_20nc010k_0.wav,wsj0/si_tr_s/02b/02bc0205.wav,wsj0/si_tr_s/20p/20pa010a.wav,wsj0/si_tr_s/20n/20nc010k.wav
20ba0102_1.7377_023c020f_-1.7377_021o030x_0.wav,wsj0/si_tr_s/20b/20ba0102.wav,wsj0/si_tr_s/023/023c020f.wav,wsj0/si_tr_s/021/021o030x.wav
01qo031d_1.5964_20sc010o_-1.5964_40dc0210_0.wav,wsj0/si_tr_s/01q/01qo031d.wav,wsj0/si_tr_s/20s/20sc010o.wav,wsj0/si_tr_s/40d/40dc0210.wav
026o030k_2.4564_01uc020e_-2.4564_20ao0106_0.wav,wsj0/si_tr_s/026/026o030k.wav,wsj0/si_tr_s/01u/01uc020e.wav,wsj0/si_tr_s/20a/20ao0106.wav
01tc0203_1.9234_20pc0107_-1.9234_40ba010j_0.wav,wsj0/si_tr_s/01t/01tc0203.wav,wsj0/si_tr_s/20p/20pc0107.wav,wsj0/si_tr_s/40b/40ba010j.wav
017o0302_0.084565_20fa0112_-0.084565_40na0113_0.wav,wsj0/si_tr_s/017/017o0302.wav,wsj0/si_tr_s/20f/20fa0112.wav,wsj0/si_tr_s/40n/40na0113.wav
018o030j_2.1901_20ic010b_-2.1901_407o0313_0.wav,wsj0/si_tr_s/018/018o030j.wav,wsj0/si_tr_s/20i/20ic010b.wav,wsj0/si_tr_s/407/407o0313.wav
20fc0106_0.85618_20lo010d_-0.85618_016a010t_0.wav,wsj0/si_tr_s/20f/20fc0106.wav,wsj0/si_tr_s/20l/20lo010d.wav,wsj0/si_tr_s/016/016a010t.wav
01wc0218_2.4376_01pc021d_-2.4376_02ea010x_0.wav,wsj0/si_tr_s/01w/01wc0218.wav,wsj0/si_tr_s/01p/01pc021d.wav,wsj0/si_tr_s/02e/02ea010x.wav
20ha0102_1.7374_027o030j_-1.7374_20pa0113_0.wav,wsj0/si_tr_s/20h/20ha0102.wav,wsj0/si_tr_s/027/027o030j.wav,wsj0/si_tr_s/20p/20pa0113.wav
40ea010l_0.28843_01ko0318_-0.28843_207c010m_0.wav,wsj0/si_tr_s/40e/40ea010l.wav,wsj0/si_tr_s/01k/01ko0318.wav,wsj0/si_tr_s/207/207c010m.wav
40ia010v_1.335_02ba010w_-1.335_017o030d_0.wav,wsj0/si_tr_s/40i/40ia010v.wav,wsj0/si_tr_s/02b/02ba010w.wav,wsj0/si_tr_s/017/017o030d.wav
01na010f_2.3855_40aa010l_-2.3855_204a0105_0.wav,wsj0/si_tr_s/01n/01na010f.wav,wsj0/si_tr_s/40a/40aa010l.wav,wsj0/si_tr_s/204/204a0105.wav
020c0212_0.9699_025c020l_-0.9699_026c020q_0.wav,wsj0/si_tr_s/020/020c0212.wav,wsj0/si_tr_s/025/025c020l.wav,wsj0/si_tr_s/026/026c020q.wav
01tc020t_0.21466_209c0103_-0.21466_40ka0110_0.wav,wsj0/si_tr_s/01t/01tc020t.wav,wsj0/si_tr_s/209/209c0103.wav,wsj0/si_tr_s/40k/40ka0110.wav
022a0109_2.0448_029a010o_-2.0448_40kc0207_0.wav,wsj0/si_tr_s/022/022a0109.wav,wsj0/si_tr_s/029/029a010o.wav,wsj0/si_tr_s/40k/40kc0207.wav
404c020m_1.8091_01ro030j_-1.8091_016c020h_0.wav,wsj0/si_tr_s/404/404c020m.wav,wsj0/si_tr_s/01r/01ro030j.wav,wsj0/si_tr_s/016/016c020h.wav
20ra0110_1.4311_024o0302_-1.4311_01do0309_0.wav,wsj0/si_tr_s/20r/20ra0110.wav,wsj0/si_tr_s/024/024o0302.wav,wsj0/si_tr_s/01d/01do0309.wav
40jc0211_1.8311_40bc020l_-1.8311_40pc0207_0.wav,wsj0/si_tr_s/40j/40jc0211.wav,wsj0/si_tr_s/40b/40bc020l.wav,wsj0/si_tr_s/40p/40pc0207.wav
01sa0106_0.63786_02eo030i_-0.63786_01ka010w_0.wav,wsj0/si_tr_s/01s/01sa0106.wav,wsj0/si_tr_s/02e/02eo030i.wav,wsj0/si_tr_s/01k/01ka010w.wav
01eo0316_1.1723_01wo0315_-1.1723_01to030m_0.wav,wsj0/si_tr_s/01e/01eo0316.wav,wsj0/si_tr_s/01w/01wo0315.wav,wsj0/si_tr_s/01t/01to030m.wav
01ra010o_1.2748_20nc010k_-1.2748_206a010i_0.wav,wsj0/si_tr_s/01r/01ra010o.wav,wsj0/si_tr_s/20n/20nc010k.wav,wsj0/si_tr_s/206/206a010i.wav
404c020k_0.24044_40bo030f_-0.24044_02co030t_0.wav,wsj0/si_tr_s/404/404c020k.wav,wsj0/si_tr_s/40b/40bo030f.wav,wsj0/si_tr_s/02c/02co030t.wav
027a010b_1.1259_01jc0204_-1.1259_02cc0208_0.wav,wsj0/si_tr_s/027/027a010b.wav,wsj0/si_tr_s/01j/01jc0204.wav,wsj0/si_tr_s/02c/02cc0208.wav
40ho030g_0.95249_408o030g_-0.95249_20ia010s_0.wav,wsj0/si_tr_s/40h/40ho030g.wav,wsj0/si_tr_s/408/408o030g.wav,wsj0/si_tr_s/20i/20ia010s.wav
40ma0101_1.0031_023o030z_-1.0031_01rc020j_0.wav,wsj0/si_tr_s/40m/40ma0101.wav,wsj0/si_tr_s/023/023o030z.wav,wsj0/si_tr_s/01r/01rc020j.wav
20oa0107_0.46481_407o0318_-0.46481_01to0318_0.wav,wsj0/si_tr_s/20o/20oa0107.wav,wsj0/si_tr_s/407/407o0318.wav,wsj0/si_tr_s/01t/01to0318.wav
40do0318_0.2991_20fo010b_-0.2991_01go030w_0.wav,wsj0/si_tr_s/40d/40do0318.wav,wsj0/si_tr_s/20f/20fo010b.wav,wsj0/si_tr_s/01g/01go030w.wav
406o030m_0.75694_20pa0104_-0.75694_026o030m_0.wav,wsj0/si_tr_s/406/406o030m.wav,wsj0/si_tr_s/20p/20pa0104.wav,wsj0/si_tr_s/026/026o030m.wav
017o030h_1.4002_01zc0208_-1.4002_012a010j_0.wav,wsj0/si_tr_s/017/017o030h.wav,wsj0/si_tr_s/01z/01zc0208.wav,wsj0/si_tr_s/012/012a010j.wav
024a0113_0.97141_01ro0301_-0.97141_01sc0208_0.wav,wsj0/si_tr_s/024/024a0113.wav,wsj0/si_tr_s/01r/01ro0301.wav,wsj0/si_tr_s/01s/01sc0208.wav
409a0107_1.1688_019a010b_-1.1688_20ao010d_0.wav,wsj0/si_tr_s/409/409a0107.wav,wsj0/si_tr_s/019/019a010b.wav,wsj0/si_tr_s/20a/20ao010d.wav
20kc0104_2.0295_20sa010z_-2.0295_207o0107_0.wav,wsj0/si_tr_s/20k/20kc0104.wav,wsj0/si_tr_s/20s/20sa010z.wav,wsj0/si_tr_s/207/207o0107.wav
025c021g_0.88578_01uo0302_-0.88578_20do010r_0.wav,wsj0/si_tr_s/025/025c021g.wav,wsj0/si_tr_s/01u/01uo0302.wav,wsj0/si_tr_s/20d/20do010r.wav
01yc0216_1.3242_40gc0211_-1.3242_206o010a_0.wav,wsj0/si_tr_s/01y/01yc0216.wav,wsj0/si_tr_s/40g/40gc0211.wav,wsj0/si_tr_s/206/206o010a.wav
015o0301_2.2454_01ja010g_-2.2454_01pc020y_0.wav,wsj0/si_tr_s/015/015o0301.wav,wsj0/si_tr_s/01j/01ja010g.wav,wsj0/si_tr_s/01p/01pc020y.wav
020o030e_1.7303_40lc021f_-1.7303_018a010f_0.wav,wsj0/si_tr_s/020/020o030e.wav,wsj0/si_tr_s/40l/40lc021f.wav,wsj0/si_tr_s/018/018a010f.wav
015c0211_1.4473_20ha010w_-1.4473_40pa0101_0.wav,wsj0/si_tr_s/015/015c0211.wav,wsj0/si_tr_s/20h/20ha010w.wav,wsj0/si_tr_s/40p/40pa0101.wav
013a010n_1.723_404c021f_-1.723_01pc0205_0.wav,wsj0/si_tr_s/013/013a010n.wav,wsj0/si_tr_s/404/404c021f.wav,wsj0/si_tr_s/01p/01pc0205.wav
025a010m_0.036537_208o010p_-0.036537_40ha0108_0.wav,wsj0/si_tr_s/025/025a010m.wav,wsj0/si_tr_s/208/208o010p.wav,wsj0/si_tr_s/40h/40ha0108.wav
01jc021c_0.11851_208a0106_-0.11851_023o0316_0.wav,wsj0/si_tr_s/01j/01jc021c.wav,wsj0/si_tr_s/208/208a0106.wav,wsj0/si_tr_s/023/023o0316.wav
40go030m_1.6558_40ec020z_-1.6558_403a0105_0.wav,wsj0/si_tr_s/40g/40go030m.wav,wsj0/si_tr_s/40e/40ec020z.wav,wsj0/si_tr_s/403/403a0105.wav
20kc010a_2.3137_02ac020j_-2.3137_20bo0106_0.wav,wsj0/si_tr_s/20k/20kc010a.wav,wsj0/si_tr_s/02a/02ac020j.wav,wsj0/si_tr_s/20b/20bo0106.wav
027a0106_1.7827_01co030x_-1.7827_012c0212_0.wav,wsj0/si_tr_s/027/027a0106.wav,wsj0/si_tr_s/01c/01co030x.wav,wsj0/si_tr_s/012/012c0212.wav
01wa0110_1.0523_02bc0215_-1.0523_20mo010i_0.wav,wsj0/si_tr_s/01w/01wa0110.wav,wsj0/si_tr_s/02b/02bc0215.wav,wsj0/si_tr_s/20m/20mo010i.wav
407o030d_1.6781_01cc020e_-1.6781_403o030j_0.wav,wsj0/si_tr_s/407/407o030d.wav,wsj0/si_tr_s/01c/01cc020e.wav,wsj0/si_tr_s/403/403o030j.wav
20do010a_1.5662_408o030z_-1.5662_20co010m_0.wav,wsj0/si_tr_s/20d/20do010a.wav,wsj0/si_tr_s/408/408o030z.wav,wsj0/si_tr_s/20c/20co010m.wav
40ga010i_0.43563_018c021g_-0.43563_01ka0107_0.wav,wsj0/si_tr_s/40g/40ga010i.wav,wsj0/si_tr_s/018/018c021g.wav,wsj0/si_tr_s/01k/01ka0107.wav
20sa010z_2.2465_409a010g_-2.2465_018c0205_0.wav,wsj0/si_tr_s/20s/20sa010z.wav,wsj0/si_tr_s/409/409a010g.wav,wsj0/si_tr_s/018/018c0205.wav
023c0213_1.632_20ec010d_-1.632_029a0102_0.wav,wsj0/si_tr_s/023/023c0213.wav,wsj0/si_tr_s/20e/20ec010d.wav,wsj0/si_tr_s/029/029a0102.wav
013o0313_2.4178_208c0107_-2.4178_40kc020u_0.wav,wsj0/si_tr_s/013/013o0313.wav,wsj0/si_tr_s/208/208c0107.wav,wsj0/si_tr_s/40k/40kc020u.wav
017o030o_2.178_206o010a_-2.178_20qa0109_0.wav,wsj0/si_tr_s/017/017o030o.wav,wsj0/si_tr_s/206/206o010a.wav,wsj0/si_tr_s/20q/20qa0109.wav
204a010r_1.3239_20ca0103_-1.3239_40jc020a_0.wav,wsj0/si_tr_s/204/204a010r.wav,wsj0/si_tr_s/20c/20ca0103.wav,wsj0/si_tr_s/40j/40jc020a.wav
01da010w_1.1322_022c020z_-1.1322_405o031e_0.wav,wsj0/si_tr_s/01d/01da010w.wav,wsj0/si_tr_s/022/022c020z.wav,wsj0/si_tr_s/405/405o031e.wav
40oo0303_0.50113_40ao030g_-0.50113_01to0304_0.wav,wsj0/si_tr_s/40o/40oo0303.wav,wsj0/si_tr_s/40a/40ao030g.wav,wsj0/si_tr_s/01t/01to0304.wav
40oo0311_0.42158_01za0112_-0.42158_20fc010a_0.wav,wsj0/si_tr_s/40o/40oo0311.wav,wsj0/si_tr_s/01z/01za0112.wav,wsj0/si_tr_s/20f/20fc010a.wav
205c0106_2.4452_01mc0202_-2.4452_20ja0112_0.wav,wsj0/si_tr_s/205/205c0106.wav,wsj0/si_tr_s/01m/01mc0202.wav,wsj0/si_tr_s/20j/20ja0112.wav
20ca010b_0.79165_408o0304_-0.79165_20jc0108_0.wav,wsj0/si_tr_s/20c/20ca010b.wav,wsj0/si_tr_s/408/408o0304.wav,wsj0/si_tr_s/20j/20jc0108.wav
022a010k_2.3319_01ya010h_-2.3319_20jc010j_0.wav,wsj0/si_tr_s/022/022a010k.wav,wsj0/si_tr_s/01y/01ya010h.wav,wsj0/si_tr_s/20j/20jc010j.wav
016a010p_2.0993_20fa0102_-2.0993_01jc021g_0.wav,wsj0/si_tr_s/016/016a010p.wav,wsj0/si_tr_s/20f/20fa0102.wav,wsj0/si_tr_s/01j/01jc021g.wav
02bc0203_2.2082_01ka010h_-2.2082_02eo0305_0.wav,wsj0/si_tr_s/02b/02bc0203.wav,wsj0/si_tr_s/01k/01ka010h.wav,wsj0/si_tr_s/02e/02eo0305.wav
40po030c_2.1035_011o030a_-2.1035_40jc020o_0.wav,wsj0/si_tr_s/40p/40po030c.wav,wsj0/si_tr_s/011/011o030a.wav,wsj0/si_tr_s/40j/40jc020o.wav
20jc0109_0.62015_409c021g_-0.62015_40io031c_0.wav,wsj0/si_tr_s/20j/20jc0109.wav,wsj0/si_tr_s/409/409c021g.wav,wsj0/si_tr_s/40i/40io031c.wav
013a010k_2.0386_20oo010e_-2.0386_01yc020v_0.wav,wsj0/si_tr_s/013/013a010k.wav,wsj0/si_tr_s/20o/20oo010e.wav,wsj0/si_tr_s/01y/01yc020v.wav
20ha0109_0.20773_02da010q_-0.20773_209o010k_0.wav,wsj0/si_tr_s/20h/20ha0109.wav,wsj0/si_tr_s/02d/02da010q.wav,wsj0/si_tr_s/209/209o010k.wav
01bo030d_1.3225_40bc020n_-1.3225_01nc0218_0.wav,wsj0/si_tr_s/01b/01bo030d.wav,wsj0/si_tr_s/40b/40bc020n.wav,wsj0/si_tr_s/01n/01nc0218.wav
01to030l_0.34813_20ko010b_-0.34813_20po010q_0.wav,wsj0/si_tr_s/01t/01to030l.wav,wsj0/si_tr_s/20k/20ko010b.wav,wsj0/si_tr_s/20p/20po010q.wav
208a010i_0.84461_028o0302_-0.84461_01co0313_0.wav,wsj0/si_tr_s/208/208a010i.wav,wsj0/si_tr_s/028/028o0302.wav,wsj0/si_tr_s/01c/01co0313.wav
02bo0305_0.047442_01gc020g_-0.047442_40ia010l_0.wav,wsj0/si_tr_s/02b/02bo0305.wav,wsj0/si_tr_s/01g/01gc020g.wav,wsj0/si_tr_s/40i/40ia010l.wav
40ma010n_1.3067_02ea0107_-1.3067_01ua0111_0.wav,wsj0/si_tr_s/40m/40ma010n.wav,wsj0/si_tr_s/02e/02ea0107.wav,wsj0/si_tr_s/01u/01ua0111.wav
401o0313_0.83997_01nc020j_-0.83997_408o030u_0.wav,wsj0/si_tr_s/401/401o0313.wav,wsj0/si_tr_s/01n/01nc020j.wav,wsj0/si_tr_s/408/408o030u.wav
20co0105_1.2107_017o030h_-1.2107_014a0105_0.wav,wsj0/si_tr_s/20c/20co0105.wav,wsj0/si_tr_s/017/017o030h.wav,wsj0/si_tr_s/014/014a0105.wav
40la0103_2.0874_209a0106_-2.0874_40ga010q_0.wav,wsj0/si_tr_s/40l/40la0103.wav,wsj0/si_tr_s/209/209a0106.wav,wsj0/si_tr_s/40g/40ga010q.wav
209a010b_2.0646_02eo030l_-2.0646_018c0203_0.wav,wsj0/si_tr_s/209/209a010b.wav,wsj0/si_tr_s/02e/02eo030l.wav,wsj0/si_tr_s/018/018c0203.wav
01ta0102_0.7766_02cc0201_-0.7766_409a0102_0.wav,wsj0/si_tr_s/01t/01ta0102.wav,wsj0/si_tr_s/02c/02cc0201.wav,wsj0/si_tr_s/409/409a0102.wav
401c0203_2.2442_029a0112_-2.2442_404a010p_0.wav,wsj0/si_tr_s/401/401c0203.wav,wsj0/si_tr_s/029/029a0112.wav,wsj0/si_tr_s/404/404a010p.wav
023o030m_1.3779_20pc010n_-1.3779_025o0315_0.wav,wsj0/si_tr_s/023/023o030m.wav,wsj0/si_tr_s/20p/20pc010n.wav,wsj0/si_tr_s/025/025o0315.wav
01oo0307_0.82929_01co0317_-0.82929_20pc010m_0.wav,wsj0/si_tr_s/01o/01oo0307.wav,wsj0/si_tr_s/01c/01co0317.wav,wsj0/si_tr_s/20p/20pc010m.wav
014o030w_0.021135_20ec010n_-0.021135_020o030e_0.wav,wsj0/si_tr_s/014/014o030w.wav,wsj0/si_tr_s/20e/20ec010n.wav,wsj0/si_tr_s/020/020o030e.wav
20ia010h_1.9041_02do0308_-1.9041_205c010n_0.wav,wsj0/si_tr_s/20i/20ia010h.wav,wsj0/si_tr_s/02d/02do0308.wav,wsj0/si_tr_s/205/205c010n.wav
20jc010m_2.2368_01fo031b_-2.2368_20no010c_0.wav,wsj0/si_tr_s/20j/20jc010m.wav,wsj0/si_tr_s/01f/01fo031b.wav,wsj0/si_tr_s/20n/20no010c.wav
20co0108_1.7521_40mo030l_-1.7521_02co030u_0.wav,wsj0/si_tr_s/20c/20co0108.wav,wsj0/si_tr_s/40m/40mo030l.wav,wsj0/si_tr_s/02c/02co030u.wav
